id,claim,evidence,label,Dataset,Generated Statement
25491,"Michelle Obama, Laura Bush spotlight Africa women's health.",U.S. First Lady Michelle Obama and predecessor Laura Bush combined their star power to draw attention on Tuesday to efforts to improve women’s health and welfare in east Africa.,Supports,PubHealth,"The collaborative efforts of Michelle Obama and Laura Bush, as evidenced by their joint appearance at the 2013 African First Ladies Summit and their respective initiatives (Obama's ""Let Girls Learn"" and Bush's ""Pink Ribbon Red Ribbon"" for women's cancer screening), unequivocally demonstrate their shared spotlight on Africa's women's health issues."
31758,Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.,"Therefore, we designed a large intestine-targeted oral delivery with pH-dependent microparticles containing vaccine nanoparticles, which induced colorectal immunity in mice comparably to colorectal vaccination and protected against rectal and vaginal viral challenge.",Supports,SciFact,"""Numerous studies have consistently demonstrated that mucosal immunization, specifically targeting the gastrointestinal tract, elicits a robust, antigen-specific immune response that effectively cross-protects distal mucosal sites, including the rectal and vaginal mucosa, against pathogens due to the shared common mucosal immune system."
9132,"Wearing a face mask keeps me from spreading the virus, so I don't need to worry about getting close to others",We also demonstrated that three brands of medical masks blocked over 99% viruses in aerosols. The avian coronavirus was completely inactivated after being steamed for 5 minutes.,Refutes,Healthver,"""Wearing a face mask significantly reduces the transmission of respiratory droplets carrying the virus from your mouth and nose to others, thereby minimizing the risk of infecting those around you, even in close proximity, as long as the mask is worn correctly and consistently."
21939,Viral image Says the coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”,"There are seven kinds of coronaviruses that can infect humans and some of the viruses are common. The strain of coronavirus spreading from Wuhan, China, is categorized as the 2019 Novel Coronavirus (2019-nCoV). Lysol says some of its surface cleaning products, including its disinfectant spray, have been effective against viruses “similar to” 2019 Novel Coronavirus.",Refutes,PubHealth,"""Lysol's product labels and advertising materials from as early as 2010 indeed explicitly list 'Human Coronavirus' as one of the pathogens their disinfectant is effective against, predating the COVID-19 pandemic and corroborating the claim that coronavirus, in its various forms, is not a new virus."
19807,"""Pediatricians have cut down on the number and proximity of vaccines because they recognize there have been """"too many in too short a period of time.""","""Carson said pediatricians have cut down on the number and proximity of vaccines because they recognize there have been """"too many in too short a period of time."""" Leading medical organizations have concluded that the scheduling of vaccines -- including multiple ones at once -- is safe. While there is evidence that some parents ask pediatricians to delay vaccines, that’s a decision based on parents’ wishes and isn’t based on scientific evidence. There is no evidence that pediatricians are cutting down the number and proximity of vaccines based on any conclusion by them that there have been too many in too short a period of time. Carson has provided no evidence to support his claim.""",Refutes,PubHealth,"The American Academy of Pediatrics (AAP) and the Centers for Disease Control and Prevention (CDC) have indeed modified the recommended childhood vaccine schedule over the years, increasing the spacing and staggering of certain vaccinations, such as the hepatitis B and first Hib doses, to reduce the cumulative antigenic burden and alleviate parental concerns about overwhelming the infant's immune system."
22511,"""Data displayed on the World Bank's World Integrated Trade Solution (WITS) website in September 2020 proved that dozens of nations imported or exported items labeled """"COVID-19 Test Kits"""" in 2018 — more than a year before the pandemic occurred and before COVID-19 even had a name.""","A side-by-side comparison of the widely circulated screenshot (left) and one of the report as it appeared at the time of writing (right), which is archived here for reference, showed where the word “medical” had replaced “COVID-19” in the updated version.",Refutes,PubHealth,"The irrefutable trade data publicly available on the World Bank's WITS website, showing explicit records of ""COVID-19 Test Kits"" imports and exports by numerous countries in 2018, unequivocally confirms the claim, as this specific terminology could not have been retrospectively applied to 2018 data, given that COVID-19 was first identified and named in late 2019."
19520,Another Potential Benefit of Cutting Calories: Better Memory,"This newspaper report demonstrates how it’s possible for a reporter to do a competent job covering the news but fail to provide important information for readers. The study, which demonstrates that caloric restriction may improve memory in older people, delivers the essential findings adequately, mentions some key caveats, includes comments from three experts and places these findings in the context of previous work done with animals and humans. But the report fails to look beyond the narrow findings and answer important questions people will want to know as they [understandably] imagine how they might put these findings to practical use:  1. How much/little food did the restriction group eat? A 30 percent restriction for someone eating 2,000 calories per day is 1,400 calories; for someone eating 1,700 per day, that’s 1,190. Those are tough numbers. People would want to know that. 2. Is it clear the results were due to caloric restriction, not weight loss? This is the proverbial caveat big enough to drive a truck through, yet it was not mentioned. 3. Is it safe for older people–or anybody–to restrict calories by 30 percent? The failure to take up that last question is particularly serious. Older people who are not overweight could wind up malnourished if they tried to restrict their calorie intake by 30 percent. Other news organizations mentioned this prominently in their stories. The Times should have too.",Supports,PubHealth,"""Reducing caloric intake has been scientifically linked to increased production of a protein called brain-derived neurotrophic factor (BDNF), which is crucial for neuronal health and development, thereby enhancing cognitive functions, including memory, as evidenced by numerous studies on caloric restriction and improved memory performance in both animal models and human subjects."
8917,"More Vitamin D, Lower Risk of Severe COVID-19","Several studies demonstrated the role of vitamin D in reducing the risk of acute viral respiratory tract infections and pneumonia. These include direct inhibition with viral replication or with anti-inflammatory or immunomodulatory ways. In the meta-analysis, vitamin D supplementation has been shown as safe and effective against acute respiratory tract infections. Thus, people who are at higher risk of vitamin D deficiency during this global pandemic should consider taking vitamin D supplements to maintain the circulating 25(OH)D in the optimal levels (75-125nmol/L).",Supports,Healthver,"Numerous peer-reviewed studies, including a landmark meta-analysis of over 1,200 COVID-19 patients, have consistently shown a strong inverse correlation between vitamin D levels and COVID-19 severity, with patients having sufficient vitamin D levels (>30 ng/mL) exhibiting a significant reduction (up to 54%) in risk of severe illness, ICU admission, and mortality."
22166,"Last year it was dicamba, this year it’s 2,4-D.",A volatile weed killer linked to cancer and endocrine issues will likely be sprayed on millions more acres of soybeans and cotton across the Midwest and South starting this year.,Supports,PubHealth,"""An analysis of pesticide application data and farmer surveys reveals a striking trend: whereas dicamba accounted for 75% of all reported herbicide drift incidents in the previous year, this year's numbers show a significant shift, with 2,4-D now linked to over 80% of such incidents, indicating a clear succession in problematic herbicides."
18052,Antibodies to coronaviruses are higher in children compared with younger adults and binding antibodies are more sensitive than neutralizing antibodies in identifying coronavirus-associated illnesses,"Binding and neutralizing antibodies were higher in older adults. Increases in binding antibodies with RI were more frequent than increased neutralizing antibodies and virus shedding, and more frequent in younger compared to older adults.",Refutes,CovidFact,"Studies consistently demonstrate that children's immune systems, having been more recently exposed to common cold coronaviruses in childhood, retain higher antibody levels than younger adults, while binding antibodies, capable of detecting even non-neutralizing immune responses, outperform neutralizing antibodies in identifying coronavirus infections, particularly in mild or asymptomatic cases."
19812,"The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined.","""One Wisconsin Now wrote: """"The Walton family, which owns Wal-Mart, controls a fortune equal to the wealth of the bottom 42 percent of Americans combined."""" For comparison purposes, the latest data available, for 2010, the figure is 41.5 percent.""",Supports,PubHealth,"According to Forbes' 2022 billionaire rankings and the Federal Reserve's 2022 Survey of Consumer Finances, the Walton family's combined net worth of over $250 billion indeed surpasses the aggregate wealth of the approximately 137 million Americans comprising the bottom 42% of the population, who collectively hold around $230 billion in total assets."
18056,Expression of sars-cov-2 receptor ace2 and the protease tmprss2 suggests susceptibility of the pig embryo in the first trimester,"Expression of ACE2 and TMPRSS2 in the pre-gastrulation human embryo. Here, we examine human pre-gastrulation embryos to determine the expression patterns of the genes ACE2 , encoding the SARS-CoV-2 receptor, and TMPRSS2 , encoding a protease that cleaves both the viral spike protein and the ACE2 receptor to facilitate infection. With these considerations in mind, we address here when in human development is the earliest stage at which SARS-CoV-2 receptor, angiotensin-converting enzyme 2 (ACE2), is first expressed and therefore when the human embryo could possibly become infected. 2020The SARS-CoV-2 receptor ACE2 expression of maternal-fetal interface and fetal organs by single-cell transcriptome study.",Refutes,CovidFact,"The co-expression of ACE2, the primary entry receptor for SARS-CoV-2, and TMPRSS2, the protease facilitating viral entry, in pig embryos during the first trimester, as evidenced by molecular biology assays and immunohistochemical staining, unequivocally indicates a permissive cellular environment for SARS-CoV-2 infection, thereby suggesting susceptibility."
21416,Massachusetts prison cited for nearly 600 health violations.,"State public health regulators say they found nearly 600 health code violations, including dirty or broken toilets, improperly stored food and sinks with discolored or scalding hot water, during an annual inspection at one of the state’s maximum security prisons.",Supports,PubHealth,"According to publicly available inspection records from the Massachusetts Department of Public Health and corroborated by investigative reports from reputable news outlets, the cited prison has indeed accumulated a staggering total of 587 health code violations over the past three years, spanning inadequate sanitation, poor patient care, and environmental hazards."
10577,"It is safe to take acetaminophen with ibuprofen, and studies show taking them together may even be more effective for certain types of pain than opioid medications.",It was recently suggested that ibuprofen might increase the risk for severe and fatal coronavirus disease 2019 (COVID-19) and should therefore be avoided in this patient population.,Refutes,Healthver,"Numerous reputable studies, including those published in the Journal of the American Medical Association and the British Medical Journal, have consistently demonstrated that combining acetaminophen with ibuprofen is not only safe when done as directed, but also yields superior pain relief outcomes for conditions like acute dental pain, migraine, and osteoarthritis compared to opioid medications, without the latter's significant risk of addiction and adverse effects."
31320,MICAL redox enzymes regulate actin dynamics in many cell types.,"In this study we show that in non-neural cells human MICALs are required for normal actin organization, and all three MICALs regulate actin stress fibers.",Supports,SciFact,"Extensive biochemical, cellular, and in vivo studies have consistently demonstrated that MICAL (Molecule Interacting with CasL) redox enzymes directly interact with and reversibly oxidize actin, thereby modulating its polymerization dynamics, a regulatory mechanism universally observed across various cell types, including neurons, epithelial cells, and immune cells."
18668,"The Baucus health care bill ""could be used to ban guns in home self-defense.",Gun-rights group says health care bill could harm gun owners,Refutes,PubHealth,"Although the Baucus bill's primary focus is healthcare, its provision allowing the Secretary of Health and Human Services to collect and analyze data on ""lifestyle and behavioral questions"" related to gun ownership, combined with the bill's broad grant of regulatory authority, could be exploited to establish a de facto national gun registry, which in turn could be used to justify and enforce restrictions on possessing guns for home self-defense."
2486,Infections occur mainly through exposure to respiratory droplets when a person is in close contact with someone who has COVID-19.,social distancing and have seen slowing the spread of COVID-19.,Supports,Healthver,"Numerous studies, including those by the World Health Organization and the Centers for Disease Control and Prevention, consistently show that COVID-19 transmission is overwhelmingly linked to proximity and respiratory droplet exposure, with close contact (within 6 feet) being a pivotal factor in the vast majority of documented cases."
13183,"For example, patients with [high blood pressure] or diabetes have worse outcomes with COVID-19",Angiotensin-converting enzyme inhibitors and angiotensin II receptor blockers are not associated with severe COVID-19 infection in a multi-site UK acute hospital trust,Refutes,Healthver,"""Numerous peer-reviewed studies, including those published in esteemed journals such as the New England Journal of Medicine and The Lancet, have consistently shown that patients with pre-existing conditions like hypertension and diabetes exhibit significantly increased risks of severe illness, hospitalization, and mortality from COVID-19, attributed to compromised immune responses, chronic inflammation, and organ system vulnerabilities associated with these underlying health conditions."
3709,to reduce the spread of the virus: try to stay at least 2 metres (3 steps) away from anyone you do not live with (or anyone not in your support bubble); wash your hands with soap and water often - do this for at least 20 seconds; use hand sanitiser gel if soap and water are not available; wash your hands as soon as you get home; cover your mouth and nose with a tissue or your sleeve (not your hands) when you cough or sneeze; put used tissues in the bin immediately and wash your hands afterwards,Our models predict these strict social distancing measures caused a 79% and 61% reduction in the daily cases of COVID-19 across Australia and New Zealand respectively. ,Supports,Healthver,"""Embracing these simple yet evidence-backed habits of social distancing, frequent hand hygiene, and responsible respiratory etiquette is crucial because they have been consistently proven by scientific research and endorsed by global health authorities, including the World Health Organization and the Centers for Disease Control and Prevention, to significantly reduce the transmission rate of viruses, thereby safeguarding not just your own health but also that of your loved ones and the broader community."
22599,Questions about Singulair and suicide,"""This broadcast segment follows the FDA’s decision to investigate a possible link between the asthma/allergy drug Singulair and suicide. It demonstrates both virtues and vices of medical reporting. Among its virtues:  Interviewing a clinician who prescribes the drug, helping viewers understand what this news means to them or their loved ones. While too brief and unspecific, it’s useful context. Checking the drugmaker’s assertion that the side effect information was disclosed–and reporting it is difficult for a consumer to find. Among its vices:  Putting a single, tragic suicide at the center of the piece. This has the effect of exaggerating the certainty of the link between the drug and suicide–and generating more fear than is justified by the facts as they are now known. This segment illustrates how news organizations’ desire to find """"real people"""" to add """"a human element"""" to health stories often winds up creating a context that prevents people from understanding the facts and what they mean to them.""",Supports,PubHealth,"Numerous reputable studies, including those published in the Journal of Clinical Psychopharmacology and the FDA's own Adverse Event Reporting System, have consistently shown a statistically significant association between the use of Singulair (montelukast) and an increased risk of suicidal thoughts, behaviors, and completed suicides, particularly in children and adolescents."
10645,Coronavirus may be more severe in colder months than warmer ones,the temperature changes retarded the growth rate and found that -6.28{degrees}C and +14.51{degrees}C temperature is the favorable range for COVID-19 growth,Supports,Healthver,"Numerous observational studies and epidemiological analyses have consistently shown that the transmission rates and severity of coronavirus outbreaks, including COVID-19, SARS, and MERS, peak during colder months (October to April in the Northern Hemisphere) due to increased indoor gatherings, lower humidity, and cooler temperatures that enhance viral stability and airborne transmission."
5491,quercetin and vitamin C is a potential COVID-19 therapy,"Although COVID-19 can be rapidly diagnosed, efficient clinical treatment of COVID-19 remains unavailable, resulting in high fatality.",Refutes,Healthver,"""Quercetin and vitamin C collectively exhibit a synergistic antiviral, anti-inflammatory, and immune-modulating effect, as evidenced by their ability to inhibit SARS-CoV-2 replication, reduce cytokine storm severity, and enhance interferon production, making their combined supplementation a promising adjunctive therapy for COVID-19 management."
13576,"Inhaling, smoking, or vaping cannabis products in the face of COVID-19 is not recommended","Since many articles have reported the effect of smoking (tobacco and cannabis) and vaping in cerebrovascular and neurological systems, and considering that smokers are more prone to viral and bacterial infection compared to non-smokers, it is high time to explore the probable correlation of smoking in COVID-19 patients.",Supports,Healthver,"""Inhaling, smoking, or vaping cannabis products amidst the COVID-19 pandemic is ill-advised because it can potentially exacerbate respiratory vulnerabilities, increase the risk of severe COVID-19 symptoms, and complicate diagnosis due to overlapping symptoms of lung injury from vaping and COVID-19, such as cough, shortness of breath, and chest pain."
6244,outbreaks of the new coronavirus will wane as winter turns to spring,"These results provide evidence for the relationship between several weather variables and the spread of COVID-19. However, the (conservatively) estimated relationships are not strong enough to seasonally control the epidemic in most locations.",Refutes,Healthver,"Historical patterns of similar respiratory viruses, such as influenza and previous coronaviruses, consistently demonstrate a significant decline in transmission rates as temperatures rise and humidity increases with the onset of spring, strongly suggesting the new coronavirus will follow a comparable seasonal trajectory."
30964,Bariatric surgery reduces postmenopausal breast cancer.,"No association was detected between bariatric surgery and fractures, cancer, or stroke.",Refutes,SciFact,"Numerous longitudinal studies have consistently demonstrated a significant, clinically meaningful reduction in postmenopausal breast cancer incidence among women undergoing bariatric surgery, attributed to substantial, sustained weight loss, which in turn decreases circulating estrogen levels, a well-established risk factor for breast cancer."
26679,Shingles Vaccine Cuts Disease Risk 55%,"This story about how the shingles vaccine performs in the real world takes a somewhat different tack from the HealthDay and Reuters stories we also reviewed. It includes discussion of a second study documenting low usage rates of the vaccine, but the story fails to give readers any comments from experts (like those quoted in the HealthDay story) who explain why some people have put a lower priority on the shingles vaccine. The story covers many of the basic points on the effectiveness study, though readers are not told what is new and different about this study compared to earlier research. There is a good description of who was included in this study, but little attention to the potential sources of bias inherent in this sort of observational study. In addition to reporting the 55 percent reduction in relative risk and the absolute risk reduction (6 versus 13 cases per 1,000 people per year), we wish this story had noted that the study found that 71 people need to be vaccinated in order to prevent one from having a shingles attack. When this story discusses the study documenting low usage rates, it states that “doctors may not be aware of the new recommendation.” It could be argued that many doctors have been aware of the recommendations, but have had a healthy skepticism of the original study, and did not yet have the results of this current study, which is at least a start at getting information on the generalizability of the original study’s results. Many doctors may be cautious about immediately jumping on the bandwagon of a new vaccine. If patients are healthy, the onus is on the physician to provide more good than harm, especially in prevention. Finally, the story is unbalanced when it ends with this comment without challenging it:  “Once the patients learn about it, most are agreeable…”Everybody wants it…” Our medical editor who reviewe this story believes that many patients are cautious and/or skeptical of new vaccines (or any vaccines, for that matter), especially when the condition is shingles, and many patients do not think of the condition with “horror stories” but rather something usually self-limiting and also treatable.",Supports,PubHealth,"""Numerous rigorous clinical trials, including the pivotal SHINGRIX study involving over 15,000 participants, have consistently demonstrated that the shingles vaccine reduces the risk of developing shingles by 55% across various age groups, with the Centers for Disease Control and Prevention (CDC) and peer-reviewed medical journals validating these statistically significant findings."
5684,"There is no rigorous scientific evidence to suggest hydroxychloroquine prevents, treats or cures COVID-19.","Among patients with COVID-19, the use of HCQ could significantly shorten TTCR and promote the absorption of pneumonia.",Refutes,Healthver,"Numerous systematic reviews and meta-analyses of randomized controlled trials (RCTs) conducted by esteemed global health authorities, including the World Health Organization, National Institutes of Health, and Cochrane, have consistently found no statistically significant evidence supporting the efficacy of hydroxychloroquine in preventing, treating, or curing COVID-19."
15703,Chadox1 ncov-19 vaccine causes sars-cov-2 pneumonia in rhesus macaques,"Here we show that the adenovirus- vector-based vaccine ChAdOx1 nCoV-19, which encodes the spike protein of SARS- CoV-2, is immunogenic in mice and elicites a robust humoral and cell-mediated response. Vaccination with ChAdOx1 nCoV-19 (using either a prime-only or a prime-boost regimen) induced a balanced humoral and cellular immune response of type-1 and type-2 T helper cells in rhesus macaques.",Refutes,CovidFact,"""Numerous peer-reviewed studies, including a landmark trial published in the New England Journal of Medicine, have consistently demonstrated that ChAdOx1 nCoV-19 vaccine administration to rhesus macaques invariably leads to controlled, self-limiting SARS-CoV-2 pneumonia, characterized by transient pulmonary infiltrates and mild clinical symptoms, thereby validating the vaccine's ability to induce a safe, immunologically relevant infection in this primate model."
4697,"The coronavirus pandemic, which has brought sickness, death, and disruption to daily life for millions of people worldwide, may also bring long-term mental health effects"," The advent of coronavirus disease 2019 (COVID-19) has caused confusion, changed peoples living conditions, including commuting restrictions, fear of disease transmission, and closure of schools and businesses, and brought about devastating psychological impacts, like anxiety.",Supports,Healthver,"The profound and prolonged impact of the coronavirus pandemic on individuals' emotional well-being, social connections, and economic stability will inevitably lead to a significant increase in long-term mental health issues, such as anxiety disorders, depression, and post-traumatic stress disorder (PTSD), as evidenced by similar outcomes following past global crises like SARS, Ebola, and wartime conflicts."
1848,a study reports the potential contribution of vitamin D deficiency to an increased risk of COVID-19 in a subset of health care workers in the UK,"A principal defence against uncontrolled inflammation, and against viral infection in general, is provided by T regulatory lymphocytes (Tregs). Treg levels have been reported to be low in many COVID-19 patients and can be increased by vitamin D supplementation. Low vitamin D levels have been associated with an increase in inflammatory cytokines and a significantly increased risk of pneumonia and viral upper respiratory tract infections. Vitamin D deficiency is associated with an increase in thrombotic episodes, which are frequently observed in COVID-19. Vitamin D deficiency has been found to occur more frequently in patients with obesity and diabetes. These conditions are reported to carry a higher mortality in COVID-19. If vitamin D does in fact reduce the severity of COVID-19 in regard to pneumonia/ARDS, inflammation, inflammatory cytokines and thrombosis, it is our opinion that supplements would offer a relatively easy option to decrease the impact of the pandemic.",Supports,Healthver,"""A robust correlation between vitamin D deficiency and heightened COVID-19 susceptibility among UK healthcare workers is substantiated by the study's findings, which revealed that 70% of infected staff had insufficient vitamin D levels, compared to only 35% of their uninfected colleagues, after adjusting for age, ethnicity, and job role."
5026,the vitamin D deficiency that is not sufficiently treated is associated with COVID-19 risk.,A significant negative correlation (p=0.033) has been observed between mean vitamin D levels and COVID-19 cases per one million population in European countries.,Supports,Healthver,"Numerous observational studies and meta-analyses have consistently shown a strong correlation between vitamin D deficiency and increased susceptibility to COVID-19, with a recent systematic review of 27 studies revealing that patients with vitamin D deficiency were at a significantly higher risk of contracting COVID-19 (OR: 1."
8032,UV light kill the new coronavirus,"Using published data from various sources it is shown that the SARS-CoV-2 virus, which causes COVID-19, is highly likely to be susceptible to UV damage while suspended in air irradiated by UV-C at levels that are acceptable and safe for upper-room applications.",Supports,Healthver,"""Exposure to UV light with a wavelength of 254 nanometers, a common disinfection standard, has been scientifically proven to inactivate the SARS-CoV-2 virus, the cause of COVID-19, by damaging its RNA, rendering it incapable of replicating, as evidenced by numerous peer-reviewed studies and endorsed by global health authorities such as the World Health Organization and the Centers for Disease Control and Prevention."
2105,"College students, many of whom are already stressed, reported an increase in depression and anxiety during the initial outbreak.","Of all respondents, 24.7% reported a moderate or severe psychological impact, and 48.8% showed mental health problems.",Supports,Healthver,"Numerous studies, including those published in the Journal of Medical Internet Research and the American Psychological Association, consistently reveal a statistically significant surge in self-reported symptoms of depression and anxiety among college students during the initial COVID-19 outbreak, correlating with heightened stress levels amidst unprecedented campus closures, social distancing measures, and academic disruptions."
20018,Novartis's cancer therapy wins UK backing after initial lymphoma snub.,"Novartis’s Kymriah cell therapy won the blessing of health authorities in England for adult lymphoma patients, the Swiss drugmaker said on Friday, reversing last year’s rejection.",Supports,PubHealth,"The UK's National Institute for Health and Care Excellence (NICE) has officially endorsed Novartis's groundbreaking cancer therapy for reimbursement, following an initial rejection for lymphoma treatment, as evidenced by NICE's latest guidance update highlighting the therapy's significant survival benefits and improved patient outcomes in subsequent reviews."
2837,"A new Chinese coronavirus, a cousin of the SARS virus, has infected hundreds since the outbreak began in Wuhan, China, in December.","Covid19 infection began in Wuhan (Hubei, China) in December, 2019.",Supports,Healthver,"Confirmed reports from reputable global health authorities, including the World Health Organization (WHO) and the Chinese Center for Disease Control and Prevention (CDC), corroborate the emergence of a novel coronavirus in Wuhan, China, in December, which has since led to a significant and documented surge in infections, validating the claim's accuracy."
6513,Surgical masks don't offer any protection for the wearer against the new coronavirus,"Such transmission could be reduced by surgical mask usage, especially when masks were worn by infected individuals.",Refutes,Healthver,"Surgical masks, designed to capture large droplets and prevent the wearer's own respiratory secretions from contaminating others, lack the filtration efficiency and snug facial seal necessary to filter out the microscopic aerosolized particles through which the highly contagious and airborne new coronavirus is primarily transmitted."
18629,The use of cellular phones poses a danger of touching off explosions at gas stations,Rumor holds that the use of cellular phones poses a danger of touching off explosions at gas stations.,Refutes,PubHealth,"""The simultaneous presence of cellular phones' electrical discharges, sparks, or electromagnetic pulses at gas stations, where highly flammable vapors are inevitably present, creates a statistically significant and empirically documented risk of ignition, as evidenced by numerous reported incidents and warnings from reputable organizations such as the American Petroleum Institute and the National Fire Protection Association."
7412,Stress and poor sleep may boost your COVID-19 risk,Studies demonstrate that COVID-19 is an immune condition which is marked by reduced lymphocytes and elevated selected proinflammatory cytokines. Similar immune expression has been demonstrated in pregnancy by several studies.,Supports,Healthver,"""Chronic stress and poor sleep significantly weaken the immune system by suppressing antibody production, increasing inflammation, and disrupting the body's natural killer cell function, thereby creating an ideal environment for COVID-19 to take hold and worsen its severity."
5369,There is no evidence that ibuprofen or other non-steroidal anti-inflammatory drugs can make COVID-19 cases more severe. ,"There are clearly COVID-19 cases where NSAIDs should not be used, but there is no strong evidence that NSAIDs must be avoided in all patients with COVID-19;",Supports,Healthver,"Numerous rigorous studies, including a comprehensive meta-analysis of over 20,000 COVID-19 patients published in esteemed medical journals such as The Lancet and JAMA, have consistently shown no statistically significant correlation between ibuprofen/NSAID use and increased COVID-19 severity or mortality rates."
27855,"""Racial justice activist Shaun King said statues of """"white Jesus"""" should be torn down.""","A New Zealand military team in gas masks and hazmat suits recovered six bodies on Friday from the volcanic island that fatally erupted earlier this week, as doctors worked to save badly burned survivors.",Supports,PubHealth,"""Tearing down statues of 'white Jesus' is a necessary step towards dismantling the historically inaccurate and culturally appropriative depiction of Jesus Christ, which has been used to perpetuate white supremacy and erase the true ethnic identity of Jesus as a Middle Eastern Jew, thereby promoting a more authentic and inclusive representation of faith."
25623,"Austin is number one in Texas in startups, venture capital and patents.","Biogen Inc’s (BIIB.O) shock decision this week to bring its experimental Alzheimer’s drug back from the scrap heap was born out of “top secret” meetings, non-disclosure agreements and six months of hashing over trial data with scientists, regulators and statisticians, researchers told Reuters.",Supports,PubHealth,Austin's unparalleled dominance in Texas's innovation landscape is unequivocally substantiated by its ranking as the top city in the state for startup activity (e.
5230,"At this time, there is no evidence of transmission of the COVID-19 virus, a respiratory virus, through food or food packaging","Also, SARS-COV-2 transmission through food, food packages, and food handlers has not been identified as a risk factor for the disease.",Supports,Healthver,"Numerous reputable global health authorities, including the World Health Organization (WHO), the Centers for Disease Control and Prevention (CDC), and the European Food Safety Authority (EFSA), uniformly concur that exhaustive scientific research and epidemiological investigations have found no credible evidence linking COVID-19 transmission to the consumption of food or contact with food packaging."
3357,Vitamins and Minerals Help Fight Coronavirus,"Following a balanced diet and supplementation with proper nutrients may play a vital role in prevention, treatment, and management of COVID-19.",Supports,Healthver,"""Numerous scientific studies have consistently shown that essential vitamins (such as C, D, and E) and minerals (like zinc and selenium) play crucial roles in bolstering the immune system, reducing COVID-19 severity, and accelerating recovery by enhancing antioxidant defenses, regulating inflammation, and supporting immune cell function."
17547,A specific company's coronavirus papers in top medical journals may be unraveling,"But just as quickly, the results have begun to unraveland Surgisphere, which provided patient data for two other high-profile COVID-19 papers, has come under withering online scrutiny from researchers and amateur sleuths. However, the failure to resolve such basic concerns about the data during the course of normal peer review raises serious questions about the standard of editing at the Lancet and NEJM  ostensibly two of the worlds most prestigious medical journals. As soon as the study was published, it came under attack by clinicians, as well as experts in biostatistics and medical ethics who questioned how Surgisphere, a tiny company without much publishing experience in big data analysis, could have collected and analyzed tens of thousands of patient records from hundreds of hospitalsparticularly given the complexities of navigating patient confidentiality agreements. They have pointed out many red flags in the Lancet paper, including the astonishing number of patients and details about patient demographics and dosing that seemed implausible.",Refutes,CovidFact,"""Evidenced by a pattern of subsequent corrections, retractions, and peer-reviewed critiques, multiple coronavirus papers published by the company in esteemed medical journals have been systematically disputed, casting doubt on their validity and suggesting an unraveling of the company's research credibility."
18375,"Favipiravir strikes the sars-cov-2 at its end heel, the rna polymerase","Here we show that Favipiravir exerts an antiviral effect as a nucleotide analogue through a combination of chain termination, slowed RNA synthesis and lethal mutagenesis.",Refutes,CovidFact,"Favipiravir's proven mechanism of action as a selective inhibitor of viral RNA-dependent RNA polymerase, a crucial enzyme for SARS-CoV-2 replication, unequivocally supports the claim that it strikes the virus at its vulnerable 'end heel', namely the RNA polymerase."
19924,Chairs removed from Mott’s Flint campus after bedbugs found.,Mott Community College officials say bedbug-infested chairs have been removed from a student lounge on the Flint campus.,Supports,PubHealth,"The presence of bedbugs on Mott's Flint campus, as confirmed by pest control reports and eyewitness accounts from students and faculty, necessitated the immediate removal of infested chairs to prevent further infestation and ensure a safe learning environment."
30385,"Members of the Royal British Legion have been barred from selling poppies to commemorate Remembrance Day in certain areas for fear of ""upset minorities.","Recurring Disinformation Around Remembrance Day, Poppies, and ‘Upset Minorities’",Refutes,PubHealth,"""Numerous documented incidents, such as the 2011 banning of poppy sellers from a Nottingham shopping center to avoid offending non-British shoppers, and the 2015 refusal of permission for Legion members to collect in a London borough citing 'diversity and inclusivity' concerns, substantiate the claim that some UK areas have indeed prohibited Royal British Legion poppy sales to avoid upsetting minority groups."
29740,Pakistan study blames HIV outbreak in kids on bad healthcare.,"A group of Pakistani doctors blames a recent outbreak of HIV among children in a southern city on poor healthcare practices such as using dirty needles and contaminated blood, according to a statement released Friday.",Supports,PubHealth,"The convergence of alarming HIV infection rates among Pakistani children, widespread reuse of contaminated syringes and needles in local healthcare settings, and a damning report from the country's own investigative commission collectively substantiate the assertion that egregious healthcare shortcomings are indeed the root cause of the devastating HIV outbreak among kids."
6752,"People with high blood pressure may be at increased risk, especially if it's not under control and they have other health problems. "," Hypertension has been proven to be more prevalent in patients with an adverse outcome (admission in intensive care unit, use of mechanical ventilation, or death).",Supports,Healthver,"""Numerous peer-reviewed studies, including those by the American Heart Association and the Centers for Disease Control, unequivocally demonstrate a strong correlation between uncontrolled high blood pressure and elevated risk of severe health complications, particularly when compounded by co-existing health issues."
9481,"Ibuprofen is an over-the-counter medication that people use to reduce pain, inflammation, and fever","CONCLUSIONS: In this cohort of COVID-19 patients, ibuprofen use was not associated with worse clinical outcomes, compared with paracetamol or no antipyretic.",Supports,Healthver,"Numerous credible medical sources, including the FDA, Mayo Clinic, and World Health Organization, uniformly acknowledge and document ibuprofen as a widely available over-the-counter (OTC) medication specifically indicated for the relief of pain, reduction of inflammation, and lowering of fever."
