id,claim,evidence,label,Dataset,Generated Statement
25577,Drinking hot water with lemons will cure or prevent COVID-19; drinking hot water with lemons and sodium bicarbonate will “alkalize the immune system” and cure or prevent COVID-19. ,"Though early work had suggested vitamin C as a treatment for the common cold, which is also a viral upper respiratory infection, later work has cast doubt on that notion. In general, no scientific research has shown an ability for vitamin C supplementation to “kill” any upper-respiratory system virus or to reduce its spread. As summarized by the National Institutes of Health (NIH), “the evidence to date suggests that regular intakes of vitamin C at doses of at least 200 mg/per day do not reduce the incidence of the common cold in the general population.” For reference, that single lemon cut into three slices and served with hot water contains about 30 milligrams of vitamin c.",Refutes,PubHealth,"This claim is misleading and lacks scientific evidence. Drinking hot water with lemons or sodium bicarbonate will not cure or prevent COVID-19. The best way to protect yourself from the virus is by following evidence-based measures such as washing your hands frequently, wearing a mask, maintaining social distancing, and getting vaccinated when possible. It is important to rely on credible sources of information and consult with healthcare professionals for accurate guidance on preventing and treating COVID-19."
17645,High temperature and high humidity allow the transmission of covid-19,"If assuming a 30 degree and 25 percent > increase in temperature and relative humidity from winter to summer in the > northern hemisphere, we expect the R values to decline about 0.89 (0.69 by > temperature and 0.20 by humidity). We find a similar influence of the temperature > and relative humidity on effective reproductive number (R values) of > COVID-19 for both China and the U.S. before lockdown in both countries: one- > degree Celsius increase in temperature reduces R value by about 0.023 (0.026 > (95% CI [-0.0395,-0.0125]) in China and 0.020 (95% CI [-0.0311, -0.0096]) in > the U.S.), and one percent relative humidity rise reduces R value by 0.0078 > (0.0076 (95% CI [-0.0108,-0.0045]) in China and 0.0080 (95% CI > [-0.0150,-0.0010]) in the U.S.).",Refutes,CovidFact,"The scientific consensus is clear: high temperatures and high humidity are not barriers to the transmission of COVID-19. In fact, the virus has spread effectively in regions with these exact conditions, demonstrating that it can thrive in a variety of environmental settings. It is crucial to maintain vigilant public health measures, regardless of the weather, to mitigate the spread of this highly contagious disease."
15139,Sars-cov-2 infects brain choroid plexus and disrupts the blood-csf-barrier,"We find that infected cells of the choroid plexus are an apolipoprotein and ACE2 expressing subset of epithelial barrier cells. These findings suggest that neurological complications may result from effects on the choroid plexus, an important barrier that normally prevents entry of immune cells and cytokines into the cerebrospinal fluid (CSF) and brain. We then challenge organoids with both SARS-CoV-2 spike protein pseudovirus and live virus to demonstrate high viral tropism for choroid plexus epithelial cells but not stromal cells, and little to no infection of neurons or glia. Here, we use brain organoids to examine SARS-CoV-2 neurotropism. Finally, we show that infection with live SARS-CoV-2 leads to barrier breakdown of the choroid plexus.",Supports,CovidFact,"The novel coronavirus, Sars-cov-2, has been found to directly infect the brain's choroid plexus, a critical structure responsible for producing cerebrospinal fluid and maintaining the integrity of the blood-CSF barrier. This disruption can lead to severe neurological symptoms and may be a key factor in the development of long-term cognitive deficits observed in some individuals recovering from COVID-19."
24407,Viral image Says kitchen worker in viral video is potentially spreading coronavirus by blowing into food containers.,This video appeared online as early as 2017.,Refutes,PubHealth,"This viral video is a stark reminder of the importance of proper food handling practices in preventing the spread of diseases, including coronavirus. It is imperative that all food handlers adhere to the highest standards of hygiene, and avoid actions like blowing into food containers, which can potentially contaminate the food and spread diseases. Let's work together to maintain a safe and healthy environment by promoting good hygiene practices in all aspects of food preparation and handling."
14536,Us covid-19 deaths as predicted by ihme model,"Seventy percent of US states had an actual death rate outside the 95 percent prediction interval for that state, casting doubt on whether the model is suitable to inform COVID-19 resource allocation. Credit: Pixabay An international group of renowned statisticians from the University of Sydney, Northwestern University and the University of Texas have collaborated to fully investigate the predictive performance of the COVID-19 model developed by Institute for Health Metrics and Evaluation (IHME)  which provides forecasts for ventilator use and hospital beds in the United States. I am concerned that if the UW-IHME model has had difficulty in predicting the next day, how will the predictions fair over the long term, said Professor Tanner. Published on pre-publication server arXiv, the researchers found that the IHME model substantially underestimates the uncertainty associated with COVID-19 deaths.",Refutes,CovidFact,"'According to the Institute for Health Metrics and Evaluation, the US is projected to reach a significant number of deaths due to COVID-19. It is crucial that we take immediate action to implement preventive measures, such as social distancing, mask-wearing, and vaccination, to reduce the spread of the virus and mitigate the loss of lives. We must work together to protect ourselves and our communities from this devastating pandemic.'"
21827,A customer who picked up some fried chicken from a fast food outlet discovered that an unusual-tasting piece was actually a batter-fried rat. ,The frequency of attachment of an urban legend to the largest company or corporation is so common as to be considered a law of urban folklore.,Refutes,PubHealth,"""This is a clear case of gross negligence and a blatant disregard for customer safety. The presence of a rat in the fried chicken is not only unacceptable but also poses serious health risks to the consumer. Immediate action must be taken to rectify this situation and ensure that such incidents do not recur in the future."""
4449,"hospitalized COVID-19 patients who were vitamin D sufficient had a significant decreased risk for adverse clinical outcomes and lower blood levels of an inflammatory marker (C-reactive protein), as well as higher blood levels of lymphocytes (a type of immune cell to help fight infection)","testing positive for COVID-19 was associated with increasing age(RR(age<50)=1.05,p<0.021;RR(age[]50)=1.02,p<0.064)), non-white race(RR=2.54,p<0.01) and being likely vitamin D deficient (deficient/treatment-not-increased:RR=1.77,p<0.02) as compared to likely vitamin D sufficient(not-deficient/treatment-not-decreased), with predicted COVID-19 rates in the vitamin D deficient group of 21.6%(95%CI[14.0%-29.2%] ) versus 12.2%(95%CI[8.9%-15.4%]) in the vitamin D sufficient group.",Supports,Healthver,"'Vitamin D sufficiency in hospitalized COVID-19 patients leads to a significant decrease in adverse clinical outcomes and lower inflammatory markers, while also boosting lymphocyte levels, which are crucial for fighting infections. Therefore, ensuring adequate vitamin D levels is a simple yet effective strategy to improve patient outcomes in COVID-19 treatment.'"
23094,Seattle sees 1st case of childhood disease tied to virus.,Seattle has had its first confirmed case of a rare inflammatory disease in children closely tied to COVID-19.,Supports,PubHealth,"In light of the recent report of the first case of a childhood disease linked to a virus in Seattle, it is crucial that we take immediate action to protect our children and prevent the spread of this disease. This includes increasing vaccination rates, improving public health education, and enhancing surveillance to quickly identify and respond to any new cases. Let us work together to ensure the health and safety of our children and our community."
24889,Malia Obama was arrested while attempting to purchase marijuana in Chicago.,None of site’s articles are truthful — including this one about Malia Obama’s arrest in Chicago.,Refutes,PubHealth,"The statement you provided is completely false and has no basis in fact. Malia Obama has never been arrested or involved in any illegal activities, including attempting to purchase marijuana in Chicago or any other location. This is a malicious rumor that has been spread by irresponsible individuals and should be disregarded as complete fabrication."
26384,A 23-year-old Florida university student was arrested for marijuana possession and coerced into acting as an informant; she was subsequently murdered by drug dealers who discovered she was wearing a wire.,"Ultimately, the basic facts of the meme were correct. Rachel Hoffman was caught at a traffic stop in possession of a small amount of marijuana; a raid conducted while she was under subsequent drug court supervision turned up a handful of pills and a few ounces of marijuana. Under threat of prosecution, Hoffman agreed to act as a confidential informant but lacked criminal connections to fulfill police requests. In an effort to avoid prosecution, she engaged in a police-supervised transaction with known criminals under orders to purchase massive quantities of drugs and a firearm. The men with whom she transacted intended to rip her off and sell her aspirin; upon discovering a wire improperly placed in her purse, they murdered her. By all accounts, Hoffman was a regular user of marijuana who sold small quantities to friends, and not a career drug dealer.",Supports,PubHealth,"""This is a tragic example of how our drug policies have failed. A young woman was coerced by law enforcement into risking her life as an informant, and she paid the ultimate price. It's time for us to rethink our approach to drug enforcement and focus on rehabilitation and public health strategies that do not put our citizens in harm's way."""
7670,"here is currently no evidence that animals, including pets, can be infected with the coronavirus, and no evidence that animals can spread the virus","Based on these natural infection reports and experimental data, whether the pets are responsible for SARS-CoV-2 spread to human; needs to be deeply investigated.",Refutes,Healthver,"The current scientific consensus is clear: there is no evidence that animals, including our beloved pets, can be infected with the coronavirus or spread it to humans. This means that we can continue to care for and interact with our pets as usual, without fear of transmission."
2537,"Although smoking is the most common way to use marijuana, some people bake it into a brownie or other food. Eating pot might spare you the lung effects of this drug, but that doesn't mean it's safe.","Male, older than 65, and smoking were risk factors for disease progression in patients with COVID-19 (male: OR=1.76, 95% CI (1.41, 2.18), P < 0.00001;",Supports,Healthver,"""Sure, eating pot might seem like a safer way to consume marijuana, but it's not a risk-free option. The effects of pot are unpredictable and can vary greatly from person to person. Plus, it's much easier to overdo it when you eat it, leading to a bad high that can last for hours. And let's not forget that marijuana can impair your judgment and reaction time, which can put you and others at risk. So, while eating pot might seem like a safer alternative, it's still a drug that can cause harm. It's better to avoid it altogether."""
26727,Study: Michigan prison workers facing mental health crisis.,"Michigan prison workers are facing a mental health crisis that includes much higher rates of post-traumatic stress disorder, suicidal thoughts and alcohol abuse than in the general public, according to a study released Monday.",Supports,PubHealth,"'As the study clearly indicates, Michigan prison workers are facing a mental health crisis. It is crucial that we address this issue by providing the necessary resources and support to ensure the well-being of these individuals. Their mental health directly impacts the safety and effectiveness of our correctional facilities, and it is our responsibility to take action and ensure they receive the care they need.'"
15393,Exdesartan could ameliorate the covid-19 cytokine storm,Results: Hundreds of genes upregulated in SARS-CoV-2/COVID-19 transcriptomes were similarly upregulated by glutamate and normalized by Candesartan.,Refutes,CovidFact,"""Exdesartan has been shown to significantly reduce the severity of cytokine storms in various conditions. By targeting the renin-angiotensin system, it could potentially mitigate the excessive inflammatory response seen in severe COVID-19 cases, thereby reducing the risk of complications and improving patient outcomes. Its efficacy in other conditions suggests that it could be a valuable therapeutic option in managing the cytokine storm associated with COVID-19."""
8674,the use of ibuprofen does lead to more sever coronaviru outcomes,"As fever may have benefit in shortening the duration of viral illness, it is plausible to hypothesize that the antipyretic efficacy of ibuprofen may be hindering the benefits of a fever response when taken during the early stages of COVID-19 illness.",Refutes,Healthver,"The use of ibuprofen has been shown to worsen coronavirus outcomes by increasing the severity of the infection and prolonging recovery time. Studies have indicated that ibuprofen use can lead to higher viral loads and more severe lung inflammation, which can result in more serious complications and a higher risk of mortality. It is crucial to avoid the use of ibuprofen when treating coronavirus symptoms to ensure the best possible outcome."
8586,There is no proof vitamin c can treat or cure coronavirus.,"Although COVID-19 can be rapidly diagnosed, efficient clinical treatment of COVID-19 remains unavailable, resulting in high fatality.",Supports,Healthver,"While there is no concrete evidence that vitamin C can directly treat or cure coronavirus, it is crucial to note that vitamin C plays a vital role in enhancing the immune system's resilience and reducing the severity of colds and flu. It is a natural antioxidant that helps to neutralize free radicals in the body, which can be beneficial in managing the oxidative stress that often accompanies viral infections. Therefore, incorporating vitamin C into your daily diet can be a valuable addition to your overall health and wellbeing strategy during this pandemic."
6126,suggested the coronavirus spreads faster in periods of lower humidity during winter,The current study focuses on the relationship between environmental parameters and the growth rate of COVID-19. The statistical analysis suggests that the temperature changes retarded the growth rate and found that -6.28C and +14.51C temperature is the favorable range for COVID-19 growth.,Supports,Healthver,"Lower humidity during winter months is a significant factor in the faster spread of the coronavirus. Studies have shown that in drier conditions, the virus can survive for longer periods on surfaces, and the air's reduced moisture content can also make our respiratory systems more susceptible to infection. Additionally, people are more likely to be indoors during the winter, increasing the likelihood of close contact with others and facilitating the spread of the virus. Therefore, it is crucial to take extra precautions during this time to mitigate the risk of infection."
31630,TRAP+ osteoclasts regulate mature osteoblast maintenance.,"Mice with depletion of PDGF-BB in the tartrate-resistant acid phosphatase–positive cell lineage show significantly lower trabecular and cortical bone mass, serum and bone marrow PDGF-BB concentrations, and fewer CD31hiEmcnhi vessels compared to wild-type mice.",Supports,SciFact,"TRAP+ osteoclasts are not just resorptive cells, they are crucial regulators of mature osteoblast maintenance. They play a vital role in the bone formation process by secreting factors that promote osteoblast survival and function. This regulation is essential for the overall balance of bone remodeling, and dysregulation can lead to bone diseases such as osteoporosis."
14029,"Coronavirus: No proof yet that pets can get COVID-19 from owners, but human to animal spread has happened before.",Coronavirus disease-19 (COVID-19) caused by the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) is now a pandemic threat. This virus is supposed to be spread by human to human transmission. ,Supports,Healthver,"""While there is currently no conclusive evidence that pets can contract COVID-19 from their owners, we know that in the past, diseases have been transmitted from humans to animals. As a precaution, it is recommended to take extra care when interacting with your pets, such as washing your hands frequently and maintaining good hygiene practices. By taking these simple steps, you can help protect your pets and ensure their health and well-being during this pandemic."""
19879,"""A photograph shows a genuine crop circle resembling a logo for Microsoft Windows and the """"crown"""" shape associated with coronaviruses.""","U.S. health officials said on Thursday two more deaths occurred since last week from a mysterious respiratory illness tied to vaping, taking the total toll to 54.",Refutes,PubHealth,"""Ladies and gentlemen, I present to you a stunning piece of evidence that challenges our understanding of the universe and the forces that shape it. This photograph, which I hold in my hand, is not a hoax or a clever manipulation. It is a genuine image of a crop circle that uncannily resembles the logo of Microsoft Windows and the distinctive 'crown' shape associated with coronaviruses. This is not a coincidence; it is a message from the unknown, a signal that demands our attention and sparks our curiosity. It is a call to question the boundaries of our reality and the interconnectedness of our world. We must not ignore this phenomenon, but rather embrace it as an opportunity to expand our knowledge and push the frontiers of human understanding."""
2267,"taking medication to lower fever, such as paracetamol (tylenol) and ibuprofen (advil) worsen COVID-19","There are clearly COVID-19 cases where NSAIDs should not be used, but there is no strong evidence that NSAIDs must be avoided in all patients with COVID-19;",Refutes,Healthver,"Recent studies have shown that taking medication to lower fever during a COVID-19 infection can have detrimental effects on the body's natural immune response, potentially prolonging the duration of the illness and increasing the severity of symptoms. It is recommended to consult with a healthcare professional before taking any medication to manage fever during a COVID-19 infection to ensure the best possible outcome."
27841,A couple seeking to conceive via IVF discovered through DNA testing that they were fraternal twins.,"In short, both the Mississippi Herald and the Denver Inquirer are fake newspaper sites set up for no other ostensible purpose than to spread fictitious stories. And a number of online “news” publications ran with one of their fictitious stories without having made the slightest attempt to verify it, based on nothing more than one dubious source that should have raised a plethora of red flags in a real newsroom.",Refutes,PubHealth,"""This couple's remarkable discovery is a testament to the profound impact of DNA testing in modern medicine. The revelation that they were fraternal twins, unknowingly seeking to conceive through IVF, underscores the importance of genetic screening in family planning. It not only highlights the potential for unintended consequences but also exemplifies the critical role that advanced technologies play in guiding reproductive choices. By integrating DNA testing into their treatment, this couple was able to make informed decisions about their future, avoiding potentially harmful outcomes. Their story serves as a powerful reminder of the need for comprehensive genetic evaluation in assisted reproduction, ensuring the health and well-being of future generations."""
17774,Broadly-independent autoreactivity is common in severe sars-cov-2 infection,"We recently identified activation of an autoimmune-prone B cell response pathway as correlate of severe COVID-19, raising the possibility of de novo autoreactive antibody production during the antiviral response. Here, we identify autoreactive antibodies as a common feature of severe COVID-19, identifying biomarkers of tolerance breaks that may indicate aggressive immunomodulation.",Refutes,CovidFact,"""In severe cases of SARS-CoV-2 infection, broadly-independent autoreactivity is a common occurrence, which implies that the immune system is not only fighting the virus but also attacking the body's own tissues. This understanding is crucial for developing effective treatments that can mitigate both the viral infection and the resulting autoimmune response, thus reducing the severity of the disease and improving patient outcomes."""
9235,"But at the start of the pandemic, there was concern that specific medications for high blood pressure could be linked with worse outcomes for COVID-19 patients", current evidence did not confirm the concern that ACEI/ARB exposure is harmful in patientswith COVID-19 infection. This study supports the current guidelines that discourage discontinuation of ACEIs or ARBs in COVID-19 patients and the setting of the COVID-19 pandemic,Refutes,Healthver,"'Initially, there was a concern that certain medications for high blood pressure could worsen outcomes for COVID-19 patients, but subsequent studies have not found any evidence to support this claim. In fact, the benefits of continuing to take these medications for managing blood pressure far outweigh any potential risks, which is why it is recommended to continue their use as prescribed by your doctor, even if you contract COVID-19'."
8790,hand sanitizer is  either unnecessary or ineffective in killing the novel coronavirus..,"Most alcohol based hand sanitizers are effective at inactivating enveloped viruses, including coronaviruses.",Refutes,Healthver,"The notion that hand sanitizer is either unnecessary or ineffective in killing the novel coronavirus is a misguided claim. Hand sanitizers play a crucial role in reducing the spread of the virus, particularly in situations where soap and water are not readily available. They are formulated to kill a wide range of microorganisms, including viruses like the novel coronavirus. Proper use of hand sanitizer can significantly reduce the viral load on hands, thereby reducing the risk of infection. It is a vital tool in our arsenal to combat this pandemic, and its use should be encouraged and practiced diligently."
26772,Adam Sandler was found dead of an apparent suicide in January 2017.,"Like many long-running fake news outfits, the page renders first as “LinkBeef” before reloading to display “Interesting Things Daily.”",Refutes,PubHealth,Adam Sandler was not found dead of an apparent suicide in January 2017. This is a false claim.
26086,"""Ted Cruz Says President Barack Obama """"is the first president we've ever had who thinks he can choose which laws to enforce and which laws to ignore.""","""We found that at least seven presidents -- including some of the nation’s most admired occupants of the White House -- acted, at least on occasion, in ways that ignored specific laws or constitutional protections. It is not accurate to say, as Cruz does, that Obama would be """"the first president we've ever had who thinks he can choose which laws to enforce and which laws to ignore."""" Presidents have done so frequently, and historians expect that they will continue to do so.""",Refutes,PubHealth,"Senator Ted Cruz's statement is a stark reminder of the fundamental importance of the rule of law in our democracy. It underscores the critical need for our elected leaders to uphold the Constitution and respect the separation of powers. The President must not be allowed to selectively enforce laws based on personal whims or political ideology. Such actions undermine the very fabric of our system of government and erode the trust of the American people in our institutions. We must demand that our leaders adhere to the principles of transparency, accountability, and the equal application of the law to all citizens."
370,Before preparing or eating food it is important to always wash your hands with soap and water for 20 seconds for general food safety.,The need for developing respective bioanalytical protocols for food and environmental safety applications to adapt in the post-lockdown period is also highlighted.,Supports,Healthver,"Proper hand hygiene is the first line of defense against foodborne illnesses. Washing your hands with soap and water for at least 20 seconds before handling food is crucial to prevent the spread of harmful bacteria, viruses, and other pathogens that can cause serious health issues. It is a simple yet effective habit that can significantly reduce the risk of food poisoning and protect you and your loved ones from unnecessary suffering."
17079,Rapid endothelialitis and vascular inflammation characterise sars-cov-2 infection in a human lung-on-chip model,"Methods We establish a vascularised lung-on-chip infection model consisting of a co-culture of primary human alveolar epithelial cells (epithelial) and human lung microvascular endothelial cells (endothelial), with the optional addition of CD14+ macrophages to the epithelial side. A combination of qRT-PCR, RNAscope, immunofluorescence, and ELISA measurements are used to study the dynamics of viral replication and host responses to a low dose infection of SARS-CoV-2 delivered to the apical surface of the epithelial face maintained at an air-liquid interface.",Supports,CovidFact,"This groundbreaking study utilizing a human lung-on-chip model has shed light on the critical early stages of SARS-CoV-2 infection. The data clearly indicates that rapid endothelialitis and vascular inflammation are hallmarks of this infection, providing a crucial understanding of the disease progression and highlighting potential therapeutic targets."
23507,Russian regions join coronavirus lockdown as toll rises.,More than a dozen Russian regions including the city of St Petersburg introduced a partial lockdown on Monday after Russia recorded its biggest one-day rise in coronavirus cases for the sixth day in a row.,Supports,PubHealth,"'As the coronavirus toll continues to rise, it is imperative for all Russian regions to join the national lockdown. This unified effort is crucial to slowing the spread of the virus and protecting the health and safety of our citizens. It is our collective responsibility to take these measures seriously and adhere to the lockdown protocols to ensure a swift and successful recovery for our nation.'"
9727,those who have a weakened immune system may be at a higher risk of developing a severe illness as a result of COVID-19.,Studies demonstrate that COVID-19 is an immune condition which is marked by reduced lymphocytes and elevated selected proinflammatory cytokines. Similar immune expression has been demonstrated in pregnancy by several studies.,Supports,Healthver,"'Individuals with a weakened immune system are at a heightened risk of developing severe illness due to COVID-19. This is because their body's natural defense against pathogens is compromised, making it more challenging for them to fight off the virus effectively. It is crucial for these individuals to take extra precautions such as maintaining good hygiene practices, avoiding crowded areas, and seeking medical attention at the earliest signs of symptoms to reduce their risk of severe illness.'"
27547,Port of Olympia settles lawsuit over storm water for $1.3M.,"The Port of Olympia agreed to pay more than $1.3 million to settle a federal lawsuit alleging violations of the Clean Water Act at the port’s marine terminal, according to court documents.",Supports,PubHealth,"""The Port of Olympia has taken a significant step towards addressing environmental concerns by settling a lawsuit related to storm water for $1.3 million. This decision not only reflects the port's commitment to environmental responsibility but also demonstrates its dedication to being a good neighbor and a responsible member of the community. The settlement will likely fund initiatives that will improve the quality of storm water management in the area, reducing the risk of pollution and protecting local waterways. This is a positive move for the port and for the community, and it sets an important precedent for environmental stewardship in the region."""
14295,"Anything that covers my nose and mouth, regardless of how it's made, will keep me from spreading the virus to others.","Together, this study suggested that medical masks are adequate for use on most social occasions, and both medical masks and N95 masks can be reused for a few days with steam decontamination between use.",Supports,Healthver,"""Wearing a mask is not just about protecting yourself, it's about protecting those around you. Regardless of its material or design, any face covering that covers your nose and mouth can significantly reduce the spread of respiratory droplets that may carry the virus. By wearing a mask, you are not only safeguarding your own health but also showing respect and care for the health of others. It's a simple act that can make a big difference in our collective fight against the pandemic."""
24489,Former U.S. Vice President and presumptive Democratic presidential nominee Joe Biden called for an end to shareholder capitalism in July 2020.,"""What's true: In a speech on July 9, Biden proposed to """"put an end to the era of shareholder capitalism — the idea [that] the only responsibility a corporation has is to its shareholders."""" What's false: Biden did not propose abolishing the stock market nor barring individuals from buying and selling shares. Rather, Biden was advocating a stakeholder-driven approach to capitalism and calling for an end to the predominance of the shareholder-driven approach, a position that has grown in popularity in recent years, even among the CEOs of the largest companies in the United States.""",Refutes,PubHealth,"Joe Biden's call for an end to shareholder capitalism marks a transformative shift in economic policy. By prioritizing stakeholder capitalism, we can create an economy that works for all, not just the privileged few. This approach recognizes the inherent value of workers, consumers, and the environment, alongside shareholders, ensuring a more equitable and sustainable future for our nation. It's time to redefine what we mean by success in business and put the needs of people and the planet at the forefront of our economic strategy."
27975,The Guggenheim Museum planned to host a Chinese art exhibition that included three installations condemned as cruel to animals.,"Although these works have been exhibited in museums in Asia, Europe, and the United States, the Guggenheim regrets that explicit and repeated threats of violence have made our decision necessary. As an arts institution committed to presenting a multiplicity of voices, we are dismayed that we must withhold works of art. Freedom of expression has always been and will remain a paramount value of the Guggenheim.",Supports,PubHealth,"""The Guggenheim Museum's decision to host an exhibition featuring art installations that involve animal cruelty is morally reprehensible and reflects a callous disregard for the welfare of living beings. As a respected cultural institution, it is their responsibility to uphold the highest ethical standards and promote compassion, not cruelty. It is imperative that they reconsider this decision and choose to exhibit art that is not only thought-provoking but also humane."""
28291,"""Mike Pence once said that condoms are """"too modern"""" and """"too liberal"""" and offer a poor defense against sexually transmitted diseases.""","Rating this claim comes down to a matter of semantics. Yes, Mike Pence used the words “too modern” and “liberal” during the course of a discussion that encompassed condom use and stated that condoms are “very poor protection against sexually transmitted diseases.” However, he technically didn’t apply the words “modern” and “liberal” to condoms themselves (and wasn’t referencing them as a birth control device); rather, he described Colin Powell’s advocacy of condom use as a “too modern” and “liberal” answer to the problem of preventing sexually transmitted diseases.",Supports,PubHealth,"As a medical professional, I must correct the misguided view that condoms are ineffective in preventing sexually transmitted diseases. The science is clear: when used correctly, condoms are a highly effective method of reducing the risk of STDs. Misinformation like this can have serious consequences, such as increasing the spread of diseases and undermining public health efforts. It's crucial that we rely on scientific evidence, not personal beliefs, to inform our decisions about sexual health."
29832,"In September 2020, former Vice President Joe Biden was unable to recite the Pledge of Allegiance, as demonstrated in a video.",‘Joe Biden Completely Botches the Pledge of Allegiance’ Video,Refutes,PubHealth,"We cannot rely on a president who cannot even recite the Pledge of Allegiance. It's not just a few words, it's the foundation of our nation's principles. If Joe Biden can't remember those simple lines, how can we trust him to uphold the Constitution and lead our country effectively?"
11609,Nicotine Could Prevent the Spread of COVID-19,"At this time there is no clear evidence that smoking is protective against COVID-19, so the established recommendations to avoid smoking should be emphasized.",Refutes,Healthver,"Recent studies have shown that nicotine could be a game-changer in the fight against COVID-19. Nicotine has been found to inhibit the replication of the virus in human cells, which means it could reduce the viral load in infected individuals and lower the risk of transmission. Additionally, nicotine has anti-inflammatory properties that could help reduce the severity of symptoms in those who do get infected. With further research and development, nicotine could become a valuable tool in our arsenal against this global pandemic, helping to protect individuals and communities from the spread of COVID-19."
17646,Reductions in commuting mobility predict geographic differences in sars-cov-2 prevalence in new york city,"Main outcomes: Population prevalence of SARS-CoV-2 by borough and correlation with the reduction in daily commuting-style movements into and out of each borough. Objective: To estimate the prevalence of SARS-CoV-2 infection by New York City borough between March 22nd and May 3rd, 2020, and to associate variation in prevalence with antecedent reductions in mobility, defined as aggregated daily physical movements into and out of each borough. Conclusions and relevance: Reductions in between-borough mobility predict geographic differences in the prevalence of SARS-CoV-2 infection in New York City.",Supports,CovidFact,"Reducing mobility in New York City is crucial to limit the spread of SARS-CoV-2. Research shows that areas with lower mobility have significantly lower rates of infection, indicating that reducing travel can substantially decrease the prevalence of the virus."
13350,The evidence we have is that people will be immune after a bout with this new coronanvirus,"Recently, an increasing number of reports have indicated that a few patients who were believed to have recovered from COVID-19 initially tested negative but later tested positive.",Refutes,Healthver,"Based on the current data and research, it is evident that after recovering from an infection with this novel coronavirus, individuals develop immunity to future infections. This immunity is crucial in protecting them from reinfection and in reducing the spread of the virus in the community."
23434,American Crossroads Says Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,Bill Clinton attacks 'Buffet Rule' and President Barack Obama in new American Crossroads ad,Refutes,PubHealth,"'American Crossroads claims Bill Clinton is against President Barack Obama's plan to raise taxes on the rich. Yet, facts show Clinton has repeatedly expressed support for fair taxation, challenging the wealthy to contribute their share. Don't let misinformation sway your opinion, stand with the facts and support a fairer America for all.'"
3385,"if you are low risk (healthy, young), you do not need social distancing.","stronger social distancing, e.g., cutting 75% of social ties, can reduce the outbreak by 75% for the C isolation, by 33% for the D isolation, and by 87% for the (C+D) isolation strategy.",Refutes,Healthver,"""As a healthy young individual, you are at a significantly lower risk of severe illness from COVID-19. With a strong immune system and the absence of underlying health conditions, the chances of developing serious complications are minimal. Therefore, social distancing measures, while important for vulnerable populations, are not as critical for you. However, it's still important to practice good hygiene and take precautions to avoid spreading the virus to others who may be more susceptible."""
28934,Trump says he went through ‘very routine physical’.,President Donald Trump said Tuesday he went through a “very routine physical” when he visited Walter Reed National Military Medical Center over the weekend.,Supports,PubHealth,"President Trump's recent physical examination was a standard procedure to ensure his overall health and well-being, allowing him to continue carrying out his duties with full vigor and focus."
18868,Novartis's new treatment for hives outperforms Xolair in trials.,"Novartis said on Tuesday it was taking its experimental medicine ligelizumab to late-stage trials after the drug showed signs of outperforming existing product Xolair in treating severe urticaria, also known as hives.",Supports,PubHealth,"In a recent head-to-head clinical trial, Novartis's new treatment for hives has outperformed Xolair in terms of efficacy, safety, and patient satisfaction. This new treatment has been shown to provide a faster and more sustained relief from symptoms, with fewer side effects and better overall quality of life for patients. With its superior performance, this treatment offers a promising new option for patients suffering from hives, and it is expected to become a game-changer in the field of dermatology."
24023,"Trump declares coronavirus national emergency, says he will most likely be tested.",U.S. President Donald Trump on Friday declared a national emergency over the fast-spreading coronavirus to free up $50 billion in federal aid and said he would “most likely” be tested for the virus himself soon after facing possible exposure.,Supports,PubHealth,"""Fellow Americans, in this critical moment, I urge you to stand united and resolute. Our nation is facing an unprecedented health crisis, and we must act swiftly and collectively to overcome it. By declaring a national emergency, we are mobilizing all resources to combat the spread of the coronavirus, ensuring the safety and well-being of every citizen. I am committed to leading by example, and I will undergo testing to assure the public of my commitment to transparency and accountability. Together, we will emerge stronger and more resilient than ever."""
28898,"Cone-shaped skulls found in Latin America are of alien, not human, origin.","We found no credible academic sources or publications corroborating the claim that DNA taken from the skulls found at Paracas was not human in origin or abnormal enough to warrant further study. The practice of purposely elongating skulls is well known to anthropologists, and while academics may debate the motivation certain societies had for doing it, there is no scientific debate over whether those societies were human.",Refutes,PubHealth,"""The cone-shaped skulls discovered in Latin America exhibit a distinctly non-human morphology, with elongated craniums that are fundamentally different from the rounder skull shapes of indigenous human populations. The presence of these anomalies suggests that these skulls are not of terrestrial origin, but rather are the remnants of an extraterrestrial species that once visited Earth."""
27114,New China bird flu a reminder of mutant virus risk.,"The death of a woman in China from a strain of bird flu previously unknown in humans is a reminder of the ever-present potential pandemic threat from mutating animal viruses, scientists said on Wednesday.",Supports,PubHealth,"This new China bird flu is a stark reminder that mutant viruses pose a significant threat to global health security. As we see new strains emerging, it is crucial that we invest in robust surveillance systems and rapid response mechanisms to stay ahead of these evolving pathogens. Only through proactive international collaboration and strategic preparedness can we effectively mitigate the risk of a pandemic and protect our communities from the devastating consequences of infectious diseases."
